level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11
1592,57,0,0,0,0,0,0,0,0,0,0
1529,53,0,0,0,0,0,0,0,0,0,0
705,11,0,0,0,0,0,0,0,0,0,0
355,19,0,0,0,0,0,0,0,0,0,0
845,19,0,0,0,0,0,0,0,0,0,0
1057,35,0,0,0,0,0,0,0,0,0,0
325,52,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
791,53,0,0,0,0,0,0,0,0,0,0
826,6,0,0,0,0,0,0,0,0,0,0
70,60,0,0,0,0,0,0,0,0,0,0
1057,11,0,0,0,0,0,0,0,0,0,0
1592,57,0,0,0,0,0,0,0,0,0,0
1633,31,0,0,0,0,0,0,0,0,0,0
826,11,0,0,0,0,0,0,0,0,0,0
1294,56,0,0,0,0,0,0,0,0,0,0
1294,35,0,0,0,0,0,0,0,0,0,0
1,56,0,0,0,0,0,0,0,0,0,0
1057,6,0,0,0,0,0,0,0,0,0,0
372,53,0,0,0,0,0,0,0,0,0,0
1633,53,0,0,0,0,0,0,0,0,0,0
845,25,0,0,0,0,0,0,0,0,0,0
791,56,0,0,0,0,0,0,0,0,0,0
1058,19,0,0,0,0,0,0,0,0,0,0
70,3,0,0,0,0,0,0,0,0,0,0
277,6,0,0,0,0,0,0,0,0,0,0
1,11,0,0,0,0,0,0,0,0,0,0
401,6,0,0,0,0,0,0,0,0,0,0
1529,25,0,0,0,0,0,0,0,0,0,0
695,57,0,0,0,0,0,0,0,0,0,0
791,11,0,0,0,0,0,0,0,0,0,0
1592,25,0,0,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0,0
1217,56,0,0,0,0,0,0,0,0,0,0
695,35,0,0,0,0,0,0,0,0,0,0
705,32,0,0,0,0,0,0,0,0,0,0
70,53,0,0,0,0,0,0,0,0,0,0
1058,4,0,0,0,0,0,0,0,0,0,0
22,14,0,0,0,0,0,0,0,0,0,0
867,11,0,0,0,0,0,0,0,0,0,0
1294,56,0,0,0,0,0,0,0,0,0,0
1087,6,0,0,0,0,0,0,0,0,0,0
70,11,0,0,0,0,0,0,0,0,0,0
1,57,0,0,0,0,0,0,0,0,0,0
1057,57,0,0,0,0,0,0,0,0,0,0
1057,67,0,0,0,0,0,0,0,0,0,0
1087,53,0,0,0,0,0,0,0,0,0,0
1592,56,0,0,0,0,0,0,0,0,0,0
1429,56,0,0,0,0,0,0,0,0,0,0
1087,59,0,0,0,0,0,0,0,0,0,0
1592,0,0,0,0,0,0,0,0,0,0,0
70,52,0,0,0,0,0,0,0,0,0,0
1429,35,0,0,0,0,0,0,0,0,0,0
867,6,0,0,0,0,0,0,0,0,0,0
22,3,0,0,0,0,0,0,0,0,0,0
867,6,0,0,0,0,0,0,0,0,0,0
845,11,0,0,0,0,0,0,0,0,0,0
70,35,0,0,0,0,0,0,0,0,0,0
325,53,0,0,0,0,0,0,0,0,0,0
826,3,0,0,0,0,0,0,0,0,0,0
300,56,0,0,0,0,0,0,0,0,0,0
1633,6,0,0,0,0,0,0,0,0,0,0
1,19,0,0,0,0,0,0,0,0,0,0
826,6,0,0,0,0,0,0,0,0,0,0
372,4,0,0,0,0,0,0,0,0,0,0
826,56,0,0,0,0,0,0,0,0,0,0
826,6,0,0,0,0,0,0,0,0,0,0
1217,56,0,0,0,0,0,0,0,0,0,0
1057,11,0,0,0,0,0,0,0,0,0,0
1087,59,0,0,0,0,0,0,0,0,0,0
1592,12,0,0,0,0,0,0,0,0,0,0
384,11,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0
1087,53,0,0,0,0,0,0,0,0,0,0
705,4,0,0,0,0,0,0,0,0,0,0
826,25,0,0,0,0,0,0,0,0,0,0
372,6,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0
1633,56,0,0,0,0,0,0,0,0,0,0
1057,2,0,0,0,0,0,0,0,0,0,0
1057,53,0,0,0,0,0,0,0,0,0,0
1057,57,0,0,0,0,0,0,0,0,0,0
325,19,0,0,0,0,0,0,0,0,0,0
705,11,0,0,0,0,0,0,0,0,0,0
1,56,0,0,0,0,0,0,0,0,0,0
1633,11,0,0,0,0,0,0,0,0,0,0
791,6,0,0,0,0,0,0,0,0,0,0
1429,7,0,0,0,0,0,0,0,0,0,0
1058,59,0,0,0,0,0,0,0,0,0,0
22,60,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0
1529,60,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
325,53,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0
1217,35,0,0,0,0,0,0,0,0,0,0
705,67,0,0,0,0,0,0,0,0,0,0
1087,59,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
1057,67,0,0,0,0,0,0,0,0,0,0
70,53,0,0,0,0,0,0,0,0,0,0
1057,32,0,0,0,0,0,0,0,0,0,0
22,57,0,0,0,0,0,0,0,0,0,0
695,6,0,0,0,0,0,0,0,0,0,0
384,6,0,0,0,0,0,0,0,0,0,0
1529,4,0,0,0,0,0,0,0,0,0,0
826,32,0,0,0,0,0,0,0,0,0,0
1057,7,0,0,0,0,0,0,0,0,0,0
326,6,0,0,0,0,0,0,0,0,0,0
695,57,0,0,0,0,0,0,0,0,0,0
325,11,0,0,0,0,0,0,0,0,0,0
1633,59,0,0,0,0,0,0,0,0,0,0
325,11,0,0,0,0,0,0,0,0,0,0
705,56,0,0,0,0,0,0,0,0,0,0
1057,4,0,0,0,0,0,0,0,0,0,0
1633,59,0,0,0,0,0,0,0,0,0,0
1,56,0,0,0,0,0,0,0,0,0,0
22,35,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0
1087,58,0,0,0,0,0,0,0,0,0,0
1592,11,0,0,0,0,0,0,0,0,0,0
1429,67,0,0,0,0,0,0,0,0,0,0
1429,25,0,0,0,0,0,0,0,0,0,0
845,3,0,0,0,0,0,0,0,0,0,0
325,59,0,0,0,0,0,0,0,0,0,0
1087,4,0,0,0,0,0,0,0,0,0,0
401,7,0,0,0,0,0,0,0,0,0,0
372,67,0,0,0,0,0,0,0,0,0,0
1294,56,0,0,0,0,0,0,0,0,0,0
326,6,0,0,0,0,0,0,0,0,0,0
401,12,0,0,0,0,0,0,0,0,0,0
1217,25,0,0,0,0,0,0,0,0,0,0
401,11,0,0,0,0,0,0,0,0,0,0
325,67,0,0,0,0,0,0,0,0,0,0
1057,7,0,0,0,0,0,0,0,0,0,0
1,52,0,0,0,0,0,0,0,0,0,0
1217,25,0,0,0,0,0,0,0,0,0,0
300,6,0,0,0,0,0,0,0,0,0,0
401,35,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0
1057,67,0,0,0,0,0,0,0,0,0,0
1,56,0,0,0,0,0,0,0,0,0,0
826,57,0,0,0,0,0,0,0,0,0,0
384,11,0,0,0,0,0,0,0,0,0,0
325,59,0,0,0,0,0,0,0,0,0,0
791,7,0,0,0,0,0,0,0,0,0,0
1,19,0,0,0,0,0,0,0,0,0,0
277,56,0,0,0,0,0,0,0,0,0,0
325,11,0,0,0,0,0,0,0,0,0,0
1057,6,0,0,0,0,0,0,0,0,0,0
300,25,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
70,53,0,0,0,0,0,0,0,0,0,0
1057,59,0,0,0,0,0,0,0,0,0,0
1058,6,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
826,56,0,0,0,0,0,0,0,0,0,0
791,11,0,0,0,0,0,0,0,0,0,0
22,57,0,0,0,0,0,0,0,0,0,0
1057,32,0,0,0,0,0,0,0,0,0,0
826,19,0,0,0,0,0,0,0,0,0,0
1057,11,0,0,0,0,0,0,0,0,0,0
355,56,0,0,0,0,0,0,0,0,0,0
845,58,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0
277,11,0,0,0,0,0,0,0,0,0,0
1529,32,0,0,0,0,0,0,0,0,0,0
1529,56,0,0,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,0,0,0,0
826,32,0,0,0,0,0,0,0,0,0,0
1529,4,0,0,0,0,0,0,0,0,0,0
325,19,0,0,0,0,0,0,0,0,0,0
705,6,0,0,0,0,0,0,0,0,0,0
300,3,0,0,0,0,0,0,0,0,0,0
300,25,0,0,0,0,0,0,0,0,0,0
1058,56,0,0,0,0,0,0,0,0,0,0
1057,57,0,0,0,0,0,0,0,0,0,0
70,60,0,0,0,0,0,0,0,0,0,0
1057,57,0,0,0,0,0,0,0,0,0,0
1087,19,0,0,0,0,0,0,0,0,0,0
791,4,0,0,0,0,0,0,0,0,0,0
326,25,0,0,0,0,0,0,0,0,0,0
401,4,0,0,0,0,0,0,0,0,0,0
1592,3,0,0,0,0,0,0,0,0,0,0
791,11,0,0,0,0,0,0,0,0,0,0
845,25,0,0,0,0,0,0,0,0,0,0
325,25,0,0,0,0,0,0,0,0,0,0
325,53,0,0,0,0,0,0,0,0,0,0
1087,19,0,0,0,0,0,0,0,0,0,0
1058,56,0,0,0,0,0,0,0,0,0,0
1058,58,0,0,0,0,0,0,0,0,0,0
401,12,0,0,0,0,0,0,0,0,0,0
1633,12,0,0,0,0,0,0,0,0,0,0
1087,56,0,0,0,0,0,0,0,0,0,0
705,60,0,0,0,0,0,0,0,0,0,0
1,67,0,0,0,0,0,0,0,0,0,0
70,57,0,0,0,0,0,0,0,0,0,0
1057,6,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
325,60,0,0,0,0,0,0,0,0,0,0
695,59,0,0,0,0,0,0,0,0,0,0
70,56,0,0,0,0,0,0,0,0,0,0
1087,56,0,0,0,0,0,0,0,0,0,0
401,57,0,0,0,0,0,0,0,0,0,0
300,35,0,0,0,0,0,0,0,0,0,0
867,32,0,0,0,0,0,0,0,0,0,0
70,6,0,0,0,0,0,0,0,0,0,0
791,58,0,0,0,0,0,0,0,0,0,0
384,56,0,0,0,0,0,0,0,0,0,0
1529,0,0,0,0,0,0,0,0,0,0,0
1367,0,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
401,4,0,0,0,0,0,0,0,0,0,0
325,7,0,0,0,0,0,0,0,0,0,0
300,4,0,0,0,0,0,0,0,0,0,0
22,58,0,0,0,0,0,0,0,0,0,0
384,56,0,0,0,0,0,0,0,0,0,0
325,4,0,0,0,0,0,0,0,0,0,0
1429,7,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
300,6,0,0,0,0,0,0,0,0,0,0
1,14,0,0,0,0,0,0,0,0,0,0
1592,56,0,0,0,0,0,0,0,0,0,0
300,56,0,0,0,0,0,0,0,0,0,0
401,6,0,0,0,0,0,0,0,0,0,0
384,7,0,0,0,0,0,0,0,0,0,0
1087,56,0,0,0,0,0,0,0,0,0,0
1217,67,0,0,0,0,0,0,0,0,0,0
695,6,0,0,0,0,0,0,0,0,0,0
695,56,0,0,0,0,0,0,0,0,0,0
277,25,0,0,0,0,0,0,0,0,0,0
791,56,0,0,0,0,0,0,0,0,0,0
1,56,0,0,0,0,0,0,0,0,0,0
277,6,0,0,0,0,0,0,0,0,0,0
845,53,0,0,0,0,0,0,0,0,0,0
695,11,0,0,0,0,0,0,0,0,0,0
1057,4,0,0,0,0,0,0,0,0,0,0
384,35,0,0,0,0,0,0,0,0,0,0
300,19,0,0,0,0,0,0,0,0,0,0
1087,19,0,0,0,0,0,0,0,0,0,0
384,6,0,0,0,0,0,0,0,0,0,0
1057,6,0,0,0,0,0,0,0,0,0,0
1529,32,0,0,0,0,0,0,0,0,0,0
791,12,0,0,0,0,0,0,0,0,0,0
300,6,0,0,0,0,0,0,0,0,0,0
401,6,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0
705,19,0,0,0,0,0,0,0,0,0,0
70,19,0,0,0,0,0,0,0,0,0,0
695,56,0,0,0,0,0,0,0,0,0,0
695,32,0,0,0,0,0,0,0,0,0,0
1058,4,0,0,0,0,0,0,0,0,0,0
1087,6,0,0,0,0,0,0,0,0,0,0
300,6,0,0,0,0,0,0,0,0,0,0
791,6,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0
22,35,0,0,0,0,0,0,0,0,0,0
277,53,0,0,0,0,0,0,0,0,0,0
791,6,0,0,0,0,0,0,0,0,0,0
1367,6,0,0,0,0,0,0,0,0,0,0
372,25,0,0,0,0,0,0,0,0,0,0
22,59,0,0,0,0,0,0,0,0,0,0
1057,35,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0
70,58,0,0,0,0,0,0,0,0,0,0
401,11,0,0,0,0,0,0,0,0,0,0
384,6,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
1592,56,0,0,0,0,0,0,0,0,0,0
867,60,0,0,0,0,0,0,0,0,0,0
384,4,0,0,0,0,0,0,0,0,0,0
1057,2,0,0,0,0,0,0,0,0,0,0
325,67,0,0,0,0,0,0,0,0,0,0
1529,67,0,0,0,0,0,0,0,0,0,0
1529,0,0,0,0,0,0,0,0,0,0,0
1057,59,0,0,0,0,0,0,0,0,0,0
300,32,0,0,0,0,0,0,0,0,0,0
70,58,0,0,0,0,0,0,0,0,0,0
1,57,0,0,0,0,0,0,0,0,0,0
401,11,0,0,0,0,0,0,0,0,0,0
1087,56,0,0,0,0,0,0,0,0,0,0
70,57,0,0,0,0,0,0,0,0,0,0
1633,35,0,0,0,0,0,0,0,0,0,0
695,25,0,0,0,0,0,0,0,0,0,0
695,67,0,0,0,0,0,0,0,0,0,0
1057,4,0,0,0,0,0,0,0,0,0,0
22,53,0,0,0,0,0,0,0,0,0,0
1057,53,0,0,0,0,0,0,0,0,0,0
1057,60,0,0,0,0,0,0,0,0,0,0
705,19,0,0,0,0,0,0,0,0,0,0
1087,56,0,0,0,0,0,0,0,0,0,0
1592,53,0,0,0,0,0,0,0,0,0,0
70,31,0,0,0,0,0,0,0,0,0,0
372,32,0,0,0,0,0,0,0,0,0,0
1058,53,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0
401,57,0,0,0,0,0,0,0,0,0,0
695,57,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
300,11,0,0,0,0,0,0,0,0,0,0
826,56,0,0,0,0,0,0,0,0,0,0
1429,53,0,0,0,0,0,0,0,0,0,0
401,35,0,0,0,0,0,0,0,0,0,0
826,6,0,0,0,0,0,0,0,0,0,0
705,19,0,0,0,0,0,0,0,0,0,0
1,59,0,0,0,0,0,0,0,0,0,0
1429,56,0,0,0,0,0,0,0,0,0,0
326,35,0,0,0,0,0,0,0,0,0,0
1087,53,0,0,0,0,0,0,0,0,0,0
384,67,0,0,0,0,0,0,0,0,0,0
325,6,0,0,0,0,0,0,0,0,0,0
1367,3,0,0,0,0,0,0,0,0,0,0
867,58,0,0,0,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0,0,0,0,0
1058,58,0,0,0,0,0,0,0,0,0,0
384,58,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0
826,11,0,0,0,0,0,0,0,0,0,0
705,57,0,0,0,0,0,0,0,0,0,0
867,57,0,0,0,0,0,0,0,0,0,0
1057,57,0,0,0,0,0,0,0,0,0,0
695,11,0,0,0,0,0,0,0,0,0,0
326,59,0,0,0,0,0,0,0,0,0,0
372,32,0,0,0,0,0,0,0,0,0,0
1057,6,0,0,0,0,0,0,0,0,0,0
1,11,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
1058,0,0,0,0,0,0,0,0,0,0,0
1057,11,0,0,0,0,0,0,0,0,0,0
384,60,0,0,0,0,0,0,0,0,0,0
1057,58,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0
1087,29,0,0,0,0,0,0,0,0,0,0
325,31,0,0,0,0,0,0,0,0,0,0
384,32,0,0,0,0,0,0,0,0,0,0
326,6,0,0,0,0,0,0,0,0,0,0
1058,2,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0
277,58,0,0,0,0,0,0,0,0,0,0
401,11,0,0,0,0,0,0,0,0,0,0
1633,35,0,0,0,0,0,0,0,0,0,0
401,57,0,0,0,0,0,0,0,0,0,0
70,56,0,0,0,0,0,0,0,0,0,0
1633,25,0,0,0,0,0,0,0,0,0,0
1087,19,0,0,0,0,0,0,0,0,0,0
1294,56,0,0,0,0,0,0,0,0,0,0
1367,11,0,0,0,0,0,0,0,0,0,0
1217,6,0,0,0,0,0,0,0,0,0,0
355,4,0,0,0,0,0,0,0,0,0,0
300,53,0,0,0,0,0,0,0,0,0,0
22,7,0,0,0,0,0,0,0,0,0,0
401,29,0,0,0,0,0,0,0,0,0,0
1592,6,0,0,0,0,0,0,0,0,0,0
791,29,0,0,0,0,0,0,0,0,0,0
695,53,0,0,0,0,0,0,0,0,0,0
1,11,0,0,0,0,0,0,0,0,0,0
401,32,0,0,0,0,0,0,0,0,0,0
384,57,0,0,0,0,0,0,0,0,0,0
705,52,0,0,0,0,0,0,0,0,0,0
1057,7,0,0,0,0,0,0,0,0,0,0
70,59,0,0,0,0,0,0,0,0,0,0
1057,11,0,0,0,0,0,0,0,0,0,0
70,31,0,0,0,0,0,0,0,0,0,0
695,25,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0
300,56,0,0,0,0,0,0,0,0,0,0
300,11,0,0,0,0,0,0,0,0,0,0
401,35,0,0,0,0,0,0,0,0,0,0
325,53,0,0,0,0,0,0,0,0,0,0
1429,59,0,0,0,0,0,0,0,0,0,0
277,56,0,0,0,0,0,0,0,0,0,0
695,59,0,0,0,0,0,0,0,0,0,0
867,6,0,0,0,0,0,0,0,0,0,0
1058,57,0,0,0,0,0,0,0,0,0,0
695,56,0,0,0,0,0,0,0,0,0,0
1057,67,0,0,0,0,0,0,0,0,0,0
695,56,0,0,0,0,0,0,0,0,0,0
1217,53,0,0,0,0,0,0,0,0,0,0
1057,58,0,0,0,0,0,0,0,0,0,0
70,57,0,0,0,0,0,0,0,0,0,0
1087,32,0,0,0,0,0,0,0,0,0,0
826,32,0,0,0,0,0,0,0,0,0,0
826,6,0,0,0,0,0,0,0,0,0,0
845,35,0,0,0,0,0,0,0,0,0,0
1087,25,0,0,0,0,0,0,0,0,0,0
867,56,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
1058,59,0,0,0,0,0,0,0,0,0,0
384,31,0,0,0,0,0,0,0,0,0,0
401,6,0,0,0,0,0,0,0,0,0,0
867,11,0,0,0,0,0,0,0,0,0,0
826,59,0,0,0,0,0,0,0,0,0,0
22,53,0,0,0,0,0,0,0,0,0,0
1529,4,0,0,0,0,0,0,0,0,0,0
1633,32,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0
22,6,0,0,0,0,0,0,0,0,0,0
867,59,0,0,0,0,0,0,0,0,0,0
1633,56,0,0,0,0,0,0,0,0,0,0
1057,57,0,0,0,0,0,0,0,0,0,0
355,56,0,0,0,0,0,0,0,0,0,0
695,6,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0
22,56,0,0,0,0,0,0,0,0,0,0
277,11,0,0,0,0,0,0,0,0,0,0
326,25,0,0,0,0,0,0,0,0,0,0
695,35,0,0,0,0,0,0,0,0,0,0
70,12,0,0,0,0,0,0,0,0,0,0
1429,6,0,0,0,0,0,0,0,0,0,0
1633,4,0,0,0,0,0,0,0,0,0,0
1429,4,0,0,0,0,0,0,0,0,0,0
1087,57,0,0,0,0,0,0,0,0,0,0
826,53,0,0,0,0,0,0,0,0,0,0
1058,6,0,0,0,0,0,0,0,0,0,0
1087,6,0,0,0,0,0,0,0,0,0,0
372,4,0,0,0,0,0,0,0,0,0,0
326,25,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
1058,35,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0
1087,4,0,0,0,0,0,0,0,0,0,0
1529,6,0,0,0,0,0,0,0,0,0,0
1429,56,0,0,0,0,0,0,0,0,0,0
70,7,0,0,0,0,0,0,0,0,0,0
384,29,0,0,0,0,0,0,0,0,0,0
705,53,0,0,0,0,0,0,0,0,0,0
1294,19,0,0,0,0,0,0,0,0,0,0
70,57,0,0,0,0,0,0,0,0,0,0
325,6,0,0,0,0,0,0,0,0,0,0
372,11,0,0,0,0,0,0,0,0,0,0
22,6,0,0,0,0,0,0,0,0,0,0
791,6,0,0,0,0,0,0,0,0,0,0
325,35,0,0,0,0,0,0,0,0,0,0
1592,29,0,0,0,0,0,0,0,0,0,0
384,3,0,0,0,0,0,0,0,0,0,0
1294,4,0,0,0,0,0,0,0,0,0,0
791,56,0,0,0,0,0,0,0,0,0,0
325,7,0,0,0,0,0,0,0,0,0,0
1058,11,0,0,0,0,0,0,0,0,0,0
384,67,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
705,32,0,0,0,0,0,0,0,0,0,0
325,4,0,0,0,0,0,0,0,0,0,0
300,53,0,0,0,0,0,0,0,0,0,0
1087,57,0,0,0,0,0,0,0,0,0,0
1087,57,0,0,0,0,0,0,0,0,0,0
372,56,0,0,0,0,0,0,0,0,0,0
300,53,0,0,0,0,0,0,0,0,0,0
695,6,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
1529,56,0,0,0,0,0,0,0,0,0,0
1217,56,0,0,0,0,0,0,0,0,0,0
22,57,0,0,0,0,0,0,0,0,0,0
1529,59,0,0,0,0,0,0,0,0,0,0
325,6,0,0,0,0,0,0,0,0,0,0
1633,7,0,0,0,0,0,0,0,0,0,0
695,7,0,0,0,0,0,0,0,0,0,0
1087,25,0,0,0,0,0,0,0,0,0,0
1,35,0,0,0,0,0,0,0,0,0,0
1429,56,0,0,0,0,0,0,0,0,0,0
326,57,0,0,0,0,0,0,0,0,0,0
695,56,0,0,0,0,0,0,0,0,0,0
1592,57,0,0,0,0,0,0,0,0,0,0
277,25,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
372,57,0,0,0,0,0,0,0,0,0,0
325,53,0,0,0,0,0,0,0,0,0,0
355,56,0,0,0,0,0,0,0,0,0,0
1529,25,0,0,0,0,0,0,0,0,0,0
1058,29,0,0,0,0,0,0,0,0,0,0
1057,56,0,0,0,0,0,0,0,0,0,0
1529,35,0,0,0,0,0,0,0,0,0,0
705,67,0,0,0,0,0,0,0,0,0,0
300,32,0,0,0,0,0,0,0,0,0,0
695,3,0,0,0,0,0,0,0,0,0,0
1429,19,0,0,0,0,0,0,0,0,0,0
1529,25,0,0,0,0,0,0,0,0,0,0
1087,59,0,0,0,0,0,0,0,0,0,0
401,6,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0
695,52,0,0,0,0,0,0,0,0,0,0
867,35,0,0,0,0,0,0,0,0,0,0
1087,58,0,0,0,0,0,0,0,0,0,0
401,35,0,0,0,0,0,0,0,0,0,0
384,57,0,0,0,0,0,0,0,0,0,0
695,4,0,0,0,0,0,0,0,0,0,0
277,56,0,0,0,0,0,0,0,0,0,0
401,56,0,0,0,0,0,0,0,0,0,0
372,19,0,0,0,0,0,0,0,0,0,0
300,57,0,0,0,0,0,0,0,0,0,0
325,56,0,0,0,0,0,0,0,0,0,0
1087,11,0,0,0,0,0,0,0,0,0,0
326,67,0,0,0,0,0,0,0,0,0,0
1087,19,0,0,0,0,0,0,0,0,0,0
1429,4,0,0,0,0,0,0,0,0,0,0
695,4,0,0,0,0,0,0,0,0,0,0
695,19,0,0,0,0,0,0,0,0,0,0
1057,31,0,0,0,0,0,0,0,0,0,0
384,4,0,0,0,0,0,0,0,0,0,0
695,7,0,0,0,0,0,0,0,0,0,0
372,52,0,0,0,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0,0,0,0,0
