level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10
327,8,0,0,0,0,0,0,0,0,0
248,8,0,0,0,0,0,0,0,0,0
764,5,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0
513,23,0,0,0,0,0,0,0,0,0
562,30,0,0,0,0,0,0,0,0,0
764,1,0,0,0,0,0,0,0,0,0
858,21,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
636,8,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
722,22,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
514,1,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
722,2,0,0,0,0,0,0,0,0,0
874,8,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
636,30,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
712,4,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
514,22,0,0,0,0,0,0,0,0,0
420,2,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
514,8,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0
839,7,0,0,0,0,0,0,0,0,0
562,22,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
874,7,0,0,0,0,0,0,0,0,0
634,23,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0
874,8,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
919,23,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
420,22,0,0,0,0,0,0,0,0,0
874,0,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
839,7,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0
874,22,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
420,8,0,0,0,0,0,0,0,0,0
420,22,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
919,23,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
839,22,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
223,21,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
513,23,0,0,0,0,0,0,0,0,0
995,1,0,0,0,0,0,0,0,0,0
764,22,0,0,0,0,0,0,0,0,0
722,2,0,0,0,0,0,0,0,0,0
874,8,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
874,30,0,0,0,0,0,0,0,0,0
636,30,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
634,4,0,0,0,0,0,0,0,0,0
919,30,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
919,22,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
839,2,0,0,0,0,0,0,0,0,0
223,23,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
513,2,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
223,23,0,0,0,0,0,0,0,0,0
722,5,0,0,0,0,0,0,0,0,0
764,22,0,0,0,0,0,0,0,0,0
420,8,0,0,0,0,0,0,0,0,0
420,8,0,0,0,0,0,0,0,0,0
764,30,0,0,0,0,0,0,0,0,0
919,22,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
636,4,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
874,8,0,0,0,0,0,0,0,0,0
420,1,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
420,1,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
420,4,0,0,0,0,0,0,0,0,0
722,2,0,0,0,0,0,0,0,0,0
995,30,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
636,30,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
839,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
722,22,0,0,0,0,0,0,0,0,0
636,30,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
562,1,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0
514,5,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
995,22,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
420,4,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
636,22,0,0,0,0,0,0,0,0,0
839,2,0,0,0,0,0,0,0,0,0
562,23,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
420,22,0,0,0,0,0,0,0,0,0
858,2,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
995,8,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
839,4,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
514,2,0,0,0,0,0,0,0,0,0
764,30,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,0,0,0
634,30,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
995,30,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
722,21,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
634,4,0,0,0,0,0,0,0,0,0
562,30,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
636,22,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
839,8,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
562,23,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
420,4,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0
764,21,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
722,16,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0
839,8,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
223,23,0,0,0,0,0,0,0,0,0
223,1,0,0,0,0,0,0,0,0,0
874,1,0,0,0,0,0,0,0,0,0
764,21,0,0,0,0,0,0,0,0,0
919,7,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
513,30,0,0,0,0,0,0,0,0,0
562,2,0,0,0,0,0,0,0,0,0
995,8,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
223,23,0,0,0,0,0,0,0,0,0
514,2,0,0,0,0,0,0,0,0,0
839,4,0,0,0,0,0,0,0,0,0
839,23,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0
636,21,0,0,0,0,0,0,0,0,0
839,5,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
223,5,0,0,0,0,0,0,0,0,0
722,22,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
995,8,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
839,5,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
514,30,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
995,21,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
562,23,0,0,0,0,0,0,0,0,0
839,22,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
764,7,0,0,0,0,0,0,0,0,0
874,1,0,0,0,0,0,0,0,0,0
712,23,0,0,0,0,0,0,0,0,0
764,21,0,0,0,0,0,0,0,0,0
420,7,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
995,23,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
634,23,0,0,0,0,0,0,0,0,0
223,30,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
839,23,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
562,5,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
420,7,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
562,1,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,2,0,0,0,0,0,0,0,0,0
636,30,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
712,7,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
634,8,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
634,30,0,0,0,0,0,0,0,0,0
995,23,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
223,4,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
764,1,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
634,23,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
223,8,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
420,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
420,8,0,0,0,0,0,0,0,0,0
764,5,0,0,0,0,0,0,0,0,0
839,30,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
839,8,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
420,22,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
839,8,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
514,30,0,0,0,0,0,0,0,0,0
858,5,0,0,0,0,0,0,0,0,0
420,1,0,0,0,0,0,0,0,0,0
874,4,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
764,1,0,0,0,0,0,0,0,0,0
858,2,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
562,7,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
514,8,0,0,0,0,0,0,0,0,0
874,4,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
223,2,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
514,8,0,0,0,0,0,0,0,0,0
858,5,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
995,4,0,0,0,0,0,0,0,0,0
636,8,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
634,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
636,7,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
636,22,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
995,30,0,0,0,0,0,0,0,0,0
839,23,0,0,0,0,0,0,0,0,0
995,1,0,0,0,0,0,0,0,0,0
764,1,0,0,0,0,0,0,0,0,0
919,4,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
562,8,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
919,7,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
420,2,0,0,0,0,0,0,0,0,0
858,5,0,0,0,0,0,0,0,0,0
919,8,0,0,0,0,0,0,0,0,0
858,16,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0
995,8,0,0,0,0,0,0,0,0,0
712,2,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
420,21,0,0,0,0,0,0,0,0,0
420,4,0,0,0,0,0,0,0,0,0
223,4,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
420,4,0,0,0,0,0,0,0,0,0
858,16,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
874,1,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
636,22,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
636,8,0,0,0,0,0,0,0,0,0
420,2,0,0,0,0,0,0,0,0,0
634,2,0,0,0,0,0,0,0,0,0
764,22,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
995,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
874,0,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
514,30,0,0,0,0,0,0,0,0,0
995,30,0,0,0,0,0,0,0,0,0
874,1,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
420,4,0,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,0,0,0
562,30,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
514,30,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
722,5,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0
995,23,0,0,0,0,0,0,0,0,0
636,7,0,0,0,0,0,0,0,0,0
636,30,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
712,4,0,0,0,0,0,0,0,0,0
636,2,0,0,0,0,0,0,0,0,0
722,2,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0
223,8,0,0,0,0,0,0,0,0,0
839,23,0,0,0,0,0,0,0,0,0
712,23,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
513,30,0,0,0,0,0,0,0,0,0
514,22,0,0,0,0,0,0,0,0,0
874,22,0,0,0,0,0,0,0,0,0
722,5,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
636,4,0,0,0,0,0,0,0,0,0
874,30,0,0,0,0,0,0,0,0,0
764,7,0,0,0,0,0,0,0,0,0
858,2,0,0,0,0,0,0,0,0,0
420,5,0,0,0,0,0,0,0,0,0
839,4,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
874,2,0,0,0,0,0,0,0,0,0
